head	relation	tail	time	confidence								
1511	18	2347	5928	0.3								
1511	145	25	5928	0.3								
1512	11	36	5928	0.51								
1513	18	3711	6384	0.51								
1513	18	399	6384	0.3								
1513	18	2557	6384	0.3								
1513	18	5857	5928	0.3								
1513	36	1408	2952	0.3								
1514	11	256	2952	0.51								
1514	11	178	2952	0.3								
1514	24	178	2952	0.3								
1515	9	106	2952	0.3								
1515	11	470	2952	0.3								
1516	4	1262	2952	0.3								
1516	12	22	2952	0.3								
1516	12	718	2952	0.3								
1516	12	1750	2952	0.3								
1516	22	4263	2952	0.3								
1516	36	718	2952	0.3								
1517	11	5508	8376	0.95								
1517	4	46	2952	0.3								
1517	11	29	2952	0.3								
1517	11	36	2952	0.3								
1517	11	49	2952	0.3								
1517	11	207	2952	0.3								
1517	11	345	2952	0.3								
1517	11	365	2952	0.3								
1517	11	384	2952	0.3								
1517	11	446	2952	0.3								
1517	11	817	2952	0.3								
1517	11	1158	2952	0.3								
1517	11	1984	2952	0.3								
1517	11	3693	2952	0.3								
1517	11	4804	8184	0.3								
1517	11	4938	8376	0.3								
1517	15	1390	2952	0.3								
1517	19	46	2952	0.3								
1518	11	1836	2952	0.51								
1518	11	983	2952	0.3								
1518	11	1807	2952	0.3								
1518	11	3025	8376	0.3								
1518	13	1496	8376	0.3								
1518	15	19	2664	0.3								
1518	18	982	2664	0.3								
1518	36	983	2664	0.3								
1518	132	983	2256	0.3								
1520	11	399	8328	0.95								
1520	112	1124	7848	0.95								
1520	1	1326	8328	0.7								
1520	4	36	8328	0.7								
1520	1	36	2664	0.51								
1520	1	121	2592	0.51								
1520	17	121	8328	0.51								
1520	27	1405	8328	0.51								
1520	41	185	6000	0.51								
1520	51	472	6000	0.51								
1520	88	185	6216	0.51								
1520	116	36	4344	0.51								
1520	1	15	6360	0.3								
1520	1	46	2664	0.3								
1520	1	59	2664	0.3								
1520	1	87	6264	0.3								
1520	1	399	2664	0.3								
1520	1	517	5712	0.3								
1520	1	952	4728	0.3								
1520	1	1030	6000	0.3								
1520	1	1094	8328	0.3								
1520	1	1405	8328	0.3								
1520	17	185	8328	0.3								
1520	27	4457	8328	0.3								
1520	36	59	8328	0.3								
1520	37	36	8328	0.3								
1520	38	36	8328	0.3								
1520	57	36	6000	0.3								
1520	63	185	6216	0.3								
1520	65	952	6216	0.3								
1520	115	36	4344	0.3								
1520	155	36	4344	0.3								
1520	200	36	4344	0.3								
1521	11	5886	4344	0.7								
1521	11	1522	4344	0.3								
1523	0	2417	7848	1								
1523	11	19	7848	0.3								
1523	11	1104	7848	0.3								
1524	16	2127	7848	0.7								
1524	4	28	7848	0.3								
1524	4	4810	7848	0.3								
1524	11	3196	7848	0.3								
1524	15	22	7848	0.3								
1524	18	3396	7848	0.3								
1524	32	22	7848	0.3								
1524	175	22	7848	0.3								
1525	11	11	7848	0.3								
1525	15	12	7848	0.3								
1526	9	1401	7848	0.7								
1526	25	46	7080	0.51								
1526	11	18	7848	0.3								
1526	11	30	7848	0.3								
1526	11	46	7848	0.3								
1526	14	46	6984	0.3								
1526	17	46	5496	0.3								
1526	18	495	4344	0.3								
1526	18	1188	4344	0.3								
1526	18	2040	5496	0.3								
1526	18	2339	7080	0.3								
1526	24	95	7080	0.3								
1526	48	46	2976	0.3								
1527	14	84	2976	0.95								
1527	14	2496	2976	0.3								
1527	17	570	2976	0.3								
1528	11	177	2976	0.3								
1528	11	285	2976	0.3								
1528	15	285	2976	0.3								
1529	7	373	2976	0.75								
1529	7	478	2976	0.75								
1529	24	455	2976	0.75								
1529	28	56	2976	0.75								
1529	7	290	2976	0.7								
1529	18	1257	2976	0.7								
1529	24	46	2976	0.51								
1529	28	863	2976	0.51								
1529	2	50	2976	0.3								
1529	7	55	2976	0.3								
1529	7	5114	2976	0.3								
1529	9	1567	2976	0.3								
1529	14	18	2976	0.3								
1529	14	46	2976	0.3								
1529	14	455	2976	0.3								
1529	14	1107	2976	0.3								
1529	14	1543	2976	0.3								
1529	14	1567	2976	0.3								
1529	18	184	2976	0.3								
1529	18	861	2976	0.3								
1529	18	1022	2976	0.3								
1529	18	2006	2976	0.3								
1529	18	2585	2976	0.3								
1529	24	995	2976	0.3								
1529	44	190	2976	0.3								
1530	4	1055	2976	0.51								
1530	14	1046	2976	0.3								
1530	19	1055	2976	0.3								
1530	48	805	2976	0.3								
1531	11	177	2976	0.3								
1531	22	225	2976	0.3								
1531	34	177	2976	0.3								
1532	32	893	2016	0.78								
1532	51	329	2016	0.75								
1532	32	1332	2016	0.7								
1532	32	1708	2016	0.7								
1532	13	329	2976	0.51								
1532	13	877	2976	0.51								
1532	13	1708	2976	0.51								
1532	15	329	864	0.51								
1532	15	1708	864	0.51								
1532	15	5917	7512	0.51								
1532	32	109	864	0.51								
1532	32	329	6456	0.51								
1532	36	1709	2016	0.51								
1532	36	3443	2016	0.51								
1532	140	1708	2016	0.51								
1532	8	329	2976	0.3								
1532	11	12	2976	0.3								
1532	11	792	2976	0.3								
1532	11	877	2976	0.3								
1532	11	893	2976	0.3								
1532	11	1708	2976	0.3								
1532	11	2092	2976	0.3								
1532	11	2150	2976	0.3								
1532	11	2312	2976	0.3								
1532	11	7044	2976	0.3								
1532	13	27	2976	0.3								
1532	13	893	2976	0.3								
1532	13	1709	2976	0.3								
1532	13	2150	2976	0.3								
1532	15	12	864	0.3								
1532	15	644	864	0.3								
1532	15	845	864	0.3								
1532	15	2760	8712	0.3								
1532	17	329	7512	0.3								
1532	25	329	7512	0.3								
1532	32	12	864	0.3								
1532	32	877	2016	0.3								
1532	32	1709	2016	0.3								
1532	32	2018	2016	0.3								
1532	32	3094	2016	0.3								
1532	32	3403	2016	0.3								
1532	36	329	2016	0.3								
1532	36	1332	2016	0.3								
1532	38	329	2016	0.3								
1532	46	2018	2016	0.3								
1532	92	12	2016	0.3								
1532	92	329	2016	0.3								
1532	92	893	2016	0.3								
1532	95	329	2016	0.3								
1532	130	3403	2016	0.3								
1532	148	329	2016	0.3								
1532	154	2018	2016	0.3								
1533	11	658	2016	0.3								
1533	15	15	2016	0.3								
1533	15	835	3816	0.3								
1533	17	658	2016	0.3								
1533	71	15	8112	0.3								
1534	11	718	8112	0.51								
1534	38	23	8112	0.3								
1534	57	22	5136	0.3								
1535	15	1536	5136	0.3								
1536	41	6350	5136	0.51								
1536	9	1754	5136	0.3								
1536	41	129	5136	0.3								
1536	43	6350	5136	0.3								
1536	125	8	5136	0.3								
1536	129	1754	5136	0.3								
1538	39	1539	5136	0.3								
1539	39	1538	7968	0.3								
1540	13	44	3816	0.51								
1540	0	5308	7224	0.3								
1540	2	44	3816	0.3								
1540	11	1486	3816	0.3								
1540	11	6924	3816	0.3								
1540	18	168	3816	0.3								
1540	24	18	3816	0.3								
1540	52	109	3816	0.3								
1541	43	128	3816	0.7								
1541	25	247	3816	0.51								
1541	7	5669	3816	0.3								
1541	11	127	3816	0.3								
1541	11	143	3816	0.3								
1541	11	165	3816	0.3								
1541	11	848	3816	0.3								
1541	15	128	3816	0.3								
1541	15	247	3816	0.3								
1541	18	742	3816	0.3								
1541	18	3349	3816	0.3								
1541	22	128	3816	0.3								
1541	25	127	3816	0.3								
1541	129	127	3816	0.3								
1542	11	18	3816	0.51								
1542	11	49	3504	0.3								
1543	18	446	6528	0.87								
1543	14	1567	7824	0.75								
1543	41	189	8592	0.75								
1543	18	2944	8592	0.7								
1543	11	1107	7824	0.51								
1543	14	18	6528	0.51								
1543	7	1529	3504	0.3								
1543	14	36	6528	0.3								
1543	18	50	7824	0.3								
1543	18	93	7824	0.3								
1543	18	384	3816	0.3								
1543	18	736	6528	0.3								
1543	18	1008	6528	0.3								
1543	18	1107	8592	0.3								
1543	18	2702	8592	0.3								
1543	24	1529	8592	0.3								
1544	18	301	8592	0.7								
1544	18	535	8592	0.51								
1544	18	1295	8592	0.51								
1544	0	143	8592	0.3								
1544	11	301	8592	0.3								
1544	15	128	8592	0.3								
1544	18	143	8592	0.3								
1544	18	522	8592	0.3								
1544	36	143	3600	0.3								
1544	41	900	3600	0.3								
1545	11	932	3600	0.3								
1546	4	765	8592	1								
1546	8	461	6048	0.51								
1546	13	765	6048	0.51								
1546	8	765	6048	0.3								
1546	13	461	6048	0.3								
1546	56	765	6048	0.3								
1547	24	96	3600	0.51								
1547	18	982	3600	0.3								
1547	22	633	3600	0.3								
1547	47	2616	3600	0.3								
1548	11	1677	3600	0.51								
1549	15	543	3600	0.7								
1549	18	1167	3600	0.3								
1549	52	284	3600	0.3								
1550	41	5496	8400	0.95								
1550	11	95	8400	0.51								
1550	7	95	3600	0.3								
1550	9	95	8400	0.3								
1550	11	773	8400	0.3								
1550	15	92	8400	0.3								
1551	18	1421	8400	0.51								
1551	17	769	8400	0.3								
1551	24	1579	8400	0.3								
1552	12	668	8400	0.3								
1553	39	218	8400	0.95								
1553	39	151	8400	0.7								
1553	13	826	8400	0.3								
1553	39	95	8400	0.3								
1553	39	125	8400	0.3								
1553	39	345	8400	0.3								
1553	39	1635	8400	0.3								
1553	39	4981	8400	0.3								
1553	99	345	8400	0.3								
1553	99	1635	8400	0.3								
1554	11	659	8400	0.3								
1555	9	1203	3960	0.78								
1555	14	8	3960	0.78								
1555	0	434	8400	0.75								
1555	9	434	8400	0.51								
1555	11	39	3960	0.51								
1555	9	2783	3960	0.3								
1555	14	17	3960	0.3								
1555	14	39	3960	0.3								
1555	14	46	3960	0.3								
1555	18	3298	3960	0.3								
1556	11	2406	3960	0.75								
1556	11	2311	3960	0.3								
1556	11	2547	3960	0.3								
1556	11	4518	3960	0.3								
1556	11	5296	3960	0.3								
1556	15	2211	3960	0.3								
1556	24	1557	3960	0.3								
1556	24	2211	3960	0.3								
1556	24	2927	3960	0.3								
1557	9	7023	3960	0.87								
1557	14	177	3960	0.7								
1557	24	60	3960	0.3								
1557	38	32	3960	0.3								
1557	52	205	3960	0.3								
1557	52	795	3960	0.3								
1557	114	198	3960	0.3								
1558	4	365	3960	0.95								
1558	11	2095	3960	0.7								
1558	48	2782	3960	0.7								
1558	14	365	3960	0.51								
1558	18	2428	3960	0.51								
1558	36	365	3960	0.51								
1558	4	1733	3960	0.3								
1558	8	2428	3960	0.3								
1558	10	1077	3960	0.3								
1558	11	1548	3960	0.3								
1558	11	2428	3960	0.3								
1558	11	2773	3960	0.3								
1558	15	365	3960	0.3								
1558	36	2428	3960	0.3								
1560	104	15	3960	0.51								
1561	52	178	3960	0.51								
1561	4	177	3960	0.3								
1561	11	177	3960	0.3								
1561	15	18	3960	0.3								
1561	15	3382	3960	0.3								
1561	24	841	3960	0.3								
1562	11	18	3960	0.3								
1562	11	29	3960	0.3								
1562	15	18	3960	0.3								
1562	16	18	3960	0.3								
1563	11	119	3960	0.95								
1563	16	96	3960	0.75								
1563	11	96	3960	0.51								
1563	98	96	3960	0.51								
1563	11	1356	3960	0.3								
1564	13	765	3960	0.3								
1564	13	5838	3960	0.3								
1564	17	765	3960	0.3								
1565	25	539	3960	0.3								
1566	11	1567	3960	0.51								
1566	18	361	3960	0.3								
1566	18	478	3960	0.3								
1567	63	18	5832	1								
1567	7	1529	3960	1								
1567	65	3496	5832	1								
1567	18	18	5832	0.95								
1567	18	96	5832	0.95								
1567	24	12	5832	0.95								
1567	7	1503	3960	0.95								
1567	18	46	5832	0.95								
1567	7	52	3960	0.75								
1567	9	2240	3960	0.75								
1567	7	1107	3960	0.7								
1567	7	1946	3960	0.7								
1567	7	2007	3960	0.7								
1567	9	455	3960	0.7								
1567	9	1107	3960	0.7								
1567	10	543	3960	0.7								
1567	22	18	5832	0.7								
1567	138	1107	5832	0.7								
1567	6	5258	3960	0.51								
1567	7	50	3960	0.51								
1567	7	371	3960	0.51								
1567	7	1543	3960	0.51								
1567	10	96	3960	0.51								
1567	10	1107	3960	0.51								
1567	11	6273	3960	0.51								
1567	14	36	5832	0.51								
1567	56	6544	5832	0.51								
1567	0	18	3960	0.3								
1567	0	46	3960	0.3								
1567	0	198	3960	0.3								
1567	0	455	3960	0.3								
1567	0	628	3960	0.3								
1567	0	633	3960	0.3								
1567	0	1107	3960	0.3								
1567	6	455	3960	0.3								
1567	7	29	3960	0.3								
1567	7	46	3960	0.3								
1567	7	79	3960	0.3								
1567	7	361	3960	0.3								
1567	7	384	3960	0.3								
1567	7	446	3960	0.3								
1567	7	736	3960	0.3								
1567	7	792	3960	0.3								
1567	7	1025	3960	0.3								
1567	7	1311	3960	0.3								
1567	7	3019	3960	0.3								
1567	7	4028	3960	0.3								
1567	7	5202	3960	0.3								
1567	9	46	3960	0.3								
1567	10	18	3960	0.3								
1567	10	46	3960	0.3								
1567	10	2326	3960	0.3								
1567	11	46	3960	0.3								
1567	13	831	3960	0.3								
1567	13	5672	5832	0.3								
1567	13	6451	5832	0.3								
1567	14	18	5832	0.3								
1567	14	46	5832	0.3								
1567	15	46	5832	0.3								
1567	15	329	5832	0.3								
1567	18	36	5832	0.3								
1567	18	95	5832	0.3								
1567	18	455	5832	0.3								
1567	18	1107	5832	0.3								
1567	18	4028	5832	0.3								
1567	18	5528	5832	0.3								
1567	22	46	5832	0.3								
1567	22	1107	5832	0.3								
1567	24	46	5832	0.3								
1567	41	18	5832	0.3								
1567	43	18	5832	0.3								
1567	43	129	5832	0.3								
1567	44	384	5832	0.3								
1567	49	3248	5832	0.3								
1567	65	106	5832	0.3								
1567	65	633	5832	0.3								
1567	77	1107	5832	0.3								
1567	101	455	5832	0.3								
1567	130	6451	5832	0.3								
1568	11	1510	5832	0.3								
1568	15	25	5832	0.3								
1569	13	1570	5832	0.95								
1569	11	851	5832	0.3								
1569	89	1570	5832	0.3								
1569	91	46	5832	0.3								
1570	1	1569	5832	0.95								
1570	28	233	5832	0.78								
1570	36	1569	5832	0.51								
1570	4	22	5832	0.3								
1570	19	22	5832	0.3								
1570	48	4736	5832	0.3								
1571	1	18	5832	0.51								
1571	1	22	5832	0.3								
1571	4	1802	5832	0.3								
1571	17	429	5832	0.3								
1571	36	42	5832	0.3								
1571	55	18	5832	0.3								
1571	101	18	5832	0.3								
1572	15	765	5832	0.95								
1572	0	6693	5832	0.78								
1572	11	85	5832	0.3								
1572	11	437	5832	0.3								
1572	15	437	5832	0.3								
1572	15	1573	5832	0.3								
1572	18	437	5832	0.3								
1572	18	1573	5832	0.3								
1572	22	765	5832	0.3								
1572	28	765	5832	0.3								
1572	32	765	5832	0.3								
1572	33	85	5832	0.3								
1572	38	437	5832	0.3								
1572	39	85	5832	0.3								
1572	39	437	5832	0.3								
1572	39	765	5832	0.3								
1572	49	22	5832	0.3								
1573	18	1572	5832	0.3								
1574	2	128	5832	0.51								
1574	9	124	5832	0.3								
1574	11	1401	5832	0.3								
1574	17	4157	5832	0.3								
1574	18	55	5832	0.3								
1574	18	719	5832	0.3								
1575	11	46	5832	0.3								
1575	11	1229	5832	0.3								
1575	11	2123	5832	0.3								
1575	11	4124	5832	0.3								
1576	18	1236	5832	0.7								
1576	9	267	5832	0.3								
1576	11	160	5832	0.3								
1576	11	267	5832	0.3								
1576	11	847	5832	0.3								
1576	11	5170	5832	0.3								
1576	15	947	5832	0.3								
1576	15	5170	5832	0.3								
1576	16	267	5832	0.3								
1576	18	847	5832	0.3								
1576	24	947	5832	0.3								
1577	11	4530	5832	0.78								
1577	13	4929	5832	0.51								
1577	11	2894	5832	0.3								
1577	13	220	5832	0.3								
1577	13	2551	5832	0.3								
1577	13	5844	5832	0.3								
1577	15	2551	5832	0.3								
1577	24	1578	5832	0.3								
1577	32	5739	5832	0.3								
1577	39	909	5832	0.3								
1577	39	1578	5832	0.3								
1577	41	2240	5832	0.3								
1577	92	198	5832	0.3								
1577	92	1143	5832	0.3								
1578	1	1577	5832	0.51								
1579	18	2127	5832	0.75								
1579	11	1261	5832	0.7								
1579	18	322	5832	0.51								
1579	18	2564	5832	0.51								
1579	36	1135	5832	0.51								
1579	9	2564	5832	0.3								
1579	11	119	5832	0.3								
1579	12	2577	5832	0.3								
1579	18	788	5832	0.3								
1579	18	1022	5832	0.3								
1579	18	1261	5832	0.3								
1579	18	1421	5832	0.3								
1579	22	2014	5832	0.3								
1579	24	788	5832	0.3								
1579	41	49	5832	0.3								
1579	41	322	5832	0.3								
1579	41	480	5832	0.3								
1579	41	1022	5832	0.3								
1580	15	2706	5832	1								
1580	14	538	5832	1								
1580	177	538	5832	0.95								
1580	17	3173	5832	0.78								
1580	18	20	5832	0.75								
1580	9	982	5832	0.51								
1580	15	20	5832	0.6								
1580	15	1108	5832	0.6								
1580	30	1026	5832	0.6								
1580	41	1435	5832	0.6								
1580	175	2706	5832	0.6								
1580	0	20	5832	0.3								
1580	9	538	5832	0.3								
1580	11	19	5832	0.3								
1580	11	20	5832	0.3								
1580	11	983	5832	0.3								
1580	11	1496	5832	0.3								
1580	11	1581	5832	0.3								
1580	15	1435	5832	0.3								
1580	15	1496	5832	0.3								
1580	15	1519	5832	0.3								
1580	15	2693	5832	0.3								
1580	15	2952	5832	0.3								
1580	17	20	5832	0.3								
1580	18	19	5832	0.3								
1580	18	26	5832	0.3								
1580	18	538	5832	0.3								
1580	18	643	5832	0.3								
1580	18	748	5832	0.3								
1580	18	982	5832	0.3								
1580	18	2022	5832	0.3								
1580	25	19	5832	0.3								
1580	25	1519	5832	0.3								
1580	77	2600	5832	0.3								
1580	111	19	5832	0.3								
1580	111	20	5832	0.3								
1580	175	2693	5832	0.3								
1581	14	1496	5832	0.3								
1583	11	446	5832	0.3								
1584	11	46	5832	0.6								
1584	48	46	5832	0.6								
1584	9	46	5832	0.3								
1584	11	56	5832	0.3								
1584	11	95	5832	0.3								
1584	11	633	5832	0.3								
1584	11	3949	5832	0.3								
1584	11	4981	5832	0.3								
1584	15	18	5832	0.3								
1584	17	225	5832	0.3								
1584	18	75	5832	0.3								
1584	18	170	5832	0.3								
1584	22	171	5832	0.3								
1584	24	56	5832	0.3								
1584	24	95	5832	0.3								
1584	24	545	5832	0.3								
1584	24	939	5832	0.3								
1584	24	4035	5832	0.3								
1584	32	46	5832	0.3								
1584	41	46	5832	0.3								
1585	41	1586	5832	0.75								
1585	18	2007	5832	0.7								
1585	18	6068	5832	0.6								
1585	11	18	5832	0.3								
1585	14	129	5832	0.3								
1585	15	18	5832	0.3								
1585	41	2040	5832	0.3								
1585	41	3678	5832	0.3								
1586	41	1585	5832	1								
1586	11	168	5832	1								
1586	17	5	5832	0.7								
1586	11	5	5832	0.6								
1586	33	18	5832	0.6								
1586	9	18	5832	0.3								
1586	11	18	5832	0.3								
1586	11	132	5832	0.3								
1586	11	421	5832	0.3								
1586	11	2992	5832	0.3								
1586	11	5018	5832	0.3								
1586	14	1107	5832	0.3								
1586	15	1091	5832	0.3								
1586	16	5	5832	0.3								
1586	18	1008	5832	0.3								
1586	18	1107	5832	0.3								
1586	18	4620	5832	0.3								
1587	14	320	5832	0.6								
1587	18	29	5832	0.6								
1587	14	39	5832	0.3								
1587	14	2423	5832	0.3								
1587	18	99	5832	0.3								
1588	11	3715	5832	0.6								
1588	15	25	5832	0.6								
1588	18	132	5832	0.6								
1588	11	110	5832	0.3								
1588	11	129	5832	0.3								
1588	22	18	5832	0.3								
1589	11	195	5832	0.95								
1589	52	128	5832	0.95								
1589	18	535	5832	0.95								
1589	15	165	5832	0.7								
1589	10	128	5832	0.6								
1589	11	161	5832	0.6								
1589	15	497	5832	0.6								
1589	17	128	5832	0.6								
1589	95	143	5832	0.6								
1589	4	128	5832	0.3								
1589	7	479	5832	0.3								
1589	11	127	5832	0.3								
1589	11	143	5832	0.3								
1589	11	535	5832	0.3								
1589	11	828	5832	0.3								
1589	11	1047	5832	0.3								
1589	11	5125	5832	0.3								
1589	11	7046	5832	0.3								
1589	15	128	5832	0.3								
1589	15	143	5832	0.3								
1589	15	150	5832	0.3								
1589	15	535	5832	0.3								
1589	17	127	5832	0.3								
1589	17	1743	5832	0.3								
1589	18	150	5832	0.3								
1589	18	479	5832	0.3								
1589	18	3597	5832	0.3								
1589	20	128	5832	0.3								
1589	20	535	5832	0.3								
1589	24	128	5832	0.3								
1589	24	535	5832	0.3								
1589	24	1242	5832	0.3								
1589	24	1590	5832	0.3								
1589	25	128	5832	0.3								
1589	28	128	5832	0.3								
1589	28	150	5832	0.3								
1589	36	1047	5832	0.3								
1589	38	143	5832	0.3								
1589	41	1830	5832	0.3								
1589	48	128	5832	0.3								
1589	59	1047	5832	0.3								
1590	25	143	5832	0.95								
1590	11	1743	5832	0.7								
1590	36	143	5832	0.6								
1590	11	143	5832	0.3								
1590	11	235	5832	0.3								
1590	11	2060	5832	0.3								
1590	15	128	5832	0.3								
1590	18	2219	5832	0.3								
1590	24	18	5832	0.3								
1590	24	96	5832	0.3								
1590	24	128	5832	0.3								
1590	24	365	5832	0.3								
1591	3	15	5832	0.7								
1591	11	224	5832	0.3								
1591	11	340	5832	0.3								
1591	11	1093	5832	0.3								
1591	15	15	5832	0.3								
1591	15	169	5832	0.3								
1591	15	456	5832	0.3								
1591	15	2330	5832	0.3								
1591	18	457	5832	0.3								
1591	36	1096	5832	0.3								
1591	146	15	5832	0.3								
1592	4	1214	5832	0.3								
1592	4	3439	5832	0.3								
1592	16	3209	5832	0.3								
1592	36	4745	5832	0.3								
1592	36	7045	5832	0.3								
1592	54	1213	5832	0.3								
1593	11	736	5832	0.7								
1593	0	1212	5832	0.3								
1593	9	1212	5832	0.3								
1593	11	1074	5832	0.3								
1593	18	29	5832	0.3								
1593	18	736	5832	0.3								
1594	29	286	5832	0.95								
1594	27	15	5832	0.75								
1594	27	286	5832	0.3								
1594	29	15	5832	0.3								
1595	9	5371	5832	0.95								
1595	14	455	5832	0.95								
1595	9	544	5832	0.7								
1595	9	57	5832	0.3								
1595	11	3188	5832	0.3								
1595	18	4192	5832	0.3								
1596	15	564	5832	0.3								
1597	12	5551	5832	1								
1597	1	5136	5832	0.6								
1597	17	5158	5832	0.6								
1597	29	2434	5832	0.6								
1597	38	128	5832	0.6								
1597	15	618	5832	0.3								
1597	15	1242	5832	0.3								
1597	15	3415	5832	0.3								
1597	24	4965	5832	0.3								
1598	11	1599	5832	0.7								
1598	22	304	5832	0.3								
1599	18	5369	5832	0.3								
1600	24	1601	5832	1								
1600	11	2356	5832	0.3								
1600	48	18	5832	0.3								
1601	24	122	5832	0.6								
1601	130	5472	5832	0.6								
1601	7	589	5832	0.3								
1601	7	3143	5832	0.3								
1601	46	3478	5832	0.3								
1601	51	2462	5832	0.3								
1602	11	50	5832	1								
1602	9	46	5832	0.3								
1602	11	18	5832	0.3								
1602	11	1107	5832	0.3								
1602	14	1107	5832	0.3								
1602	15	5	5832	0.3								
1603	17	209	5832	0.3								
1603	18	558	5832	0.3								
1603	18	3481	5832	0.3								
1603	24	209	5832	0.3								
1604	0	504	5832	0.3								
1604	0	589	5832	0.3								
1604	10	589	5832	0.3								
1604	15	504	5832	0.3								
1604	18	504	5832	0.3								
1604	18	1424	5832	0.3								
1605	11	50	5832	1								
1605	11	129	5832	0.75								
1605	9	129	5832	0.6								
1605	14	0	5832	0.6								
1605	9	12	5832	0.3								
1605	11	18	5832	0.3								
1605	14	129	5832	0.3								
1605	14	959	5832	0.3								
1605	41	0	5832	0.3								
1605	48	129	5832	0.3								
1606	51	4398	5832	1								
1606	16	582	5832	0.6								
1606	13	402	5832	0.3								
1606	13	518	5832	0.3								
1606	13	582	5832	0.3								
1606	13	826	5832	0.3								
1606	13	2077	5832	0.3								
1606	17	582	5832	0.3								
1606	18	2037	5832	0.3								
1606	32	538	5832	0.3								
1606	32	582	5832	0.3								
1606	32	1631	5832	0.3								
1606	36	582	5832	0.3								
1606	109	582	5832	0.3								
1606	140	207	5832	0.3								
1607	24	1608	5832	0.3								
1608	22	1077	5832	0.3								
1608	24	4405	5832	0.3								
1609	14	46	5832	0.7								
1609	14	223	5832	0.6								
1609	9	753	5832	0.3								
1610	9	2190	5832	0.6								
1610	9	399	5832	0.3								
1610	9	2500	5832	0.3								
1610	18	2460	5832	0.3								
1611	175	4185	5832	0.3								
1612	30	446	5832	0.78								
1612	24	2098	5832	0.6								
1612	1	977	5832	0.3								
1612	36	336	5832	0.3								
1612	111	122	5832	0.3								
1613	24	1339	5832	0.75								
1613	9	6953	5832	0.6								
1613	11	60	5832	0.6								
1613	11	331	5832	0.3								
1613	13	3	5832	0.3								
1613	22	57	5832	0.3								
1613	22	3329	5832	0.3								
1613	28	4671	5832	0.3								
1613	32	3	5832	0.3								
1613	32	57	5832	0.3								
1613	32	60	5832	0.3								
1613	32	768	5832	0.3								
1613	55	3	5832	0.3								
1613	83	60	5832	0.3								
1613	92	344	5832	0.3								
1613	123	60	5832	0.3								
1614	18	3795	5832	0.6								
1614	11	96	5832	0.3								
1614	15	872	5832	0.3								
1615	9	5	5832	0.7								
1615	28	871	5832	0.6								
1615	41	1968	5832	0.6								
1615	14	5	5832	0.3								
1615	20	5	5832	0.3								
1615	20	12	5832	0.3								
1615	24	871	5832	0.3								
1615	48	5	5832	0.3								
1616	11	399	5832	0.3								
1616	11	585	5832	0.3								
1616	11	912	5832	0.3								
1616	11	1861	5832	0.3								
1616	41	1221	5832	0.3								
1616	41	6439	5832	0.3								
1617	9	5	5832	1								
1617	103	5	5832	0.7								
1617	4	5	5832	0.6								
1617	11	5	5832	0.3								
1617	18	3294	5832	0.3								
1617	61	5	5832	0.3								
1618	11	400	5832	0.3								
1618	11	504	5832	0.3								
1618	11	916	5832	0.3								
1618	36	504	5832	0.3								
1619	18	897	5832	0.87								
1619	14	18	5832	0.6								
1619	18	50	5832	0.3								
1620	1	22	5832	0.87								
1620	7	3385	5832	0.6								
1620	29	455	5832	0.6								
1620	1	2104	5832	0.3								
1621	32	2007	5832	0.7								
1621	11	4344	5832	0.3								
1621	15	1622	5832	0.3								
1623	55	3	5832	1								
1623	11	60	5832	0.75								
1623	13	907	5832	0.6								
1623	13	3752	5832	0.6								
1623	18	344	5832	0.3								
1623	18	957	5832	0.3								
1623	25	331	5832	0.3								
1624	11	177	5832	0.87								
1624	11	252	5832	0.6								
1624	11	893	5832	0.3								
1624	15	893	5832	0.3								
1625	9	18	5832	0.75								
1625	18	50	5832	0.75								
1625	11	1059	5832	0.3								
1625	14	18	5832	0.3								
1625	14	2040	5832	0.3								
1625	18	18	5832	0.3								
1625	18	1801	5832	0.3								
1625	28	772	5832	0.3								
1625	28	2040	5832	0.3								
1625	41	18	5832	0.3								
1627	9	872	5832	0.3								
1628	24	477	5832	0.6								
1628	11	431	5832	0.3								
1628	18	477	5832	0.3								
1630	43	128	5832	0.75								
1630	11	332	5832	0.7								
1630	1	128	5832	0.3								
1630	15	332	5832	0.3								
1631	5	36	5832	0.6								
1631	18	4984	5832	0.3								
1632	11	60	5832	0.6								
1632	11	420	5832	0.6								
1632	11	2259	5832	0.3								
1632	25	3	5832	0.3								
1633	11	122	5832	0.3								
1634	9	399	5832	0.3								
1634	11	69	5832	0.3								
1634	11	262	5832	0.3								
1634	11	2891	5832	0.3								
1634	38	262	5832	0.3								
1634	41	1	5832	0.3								
1635	29	46	5832	0.75								
1635	1	3284	5832	0.6								
1635	7	1	5832	0.6								
1635	75	1070	5832	0.6								
1635	1	22	5832	0.3								
1635	1	30	5832	0.3								
1635	1	76	5832	0.3								
1635	1	82	5832	0.3								
1635	1	345	5832	0.3								
1635	1	1215	5832	0.3								
1635	1	2280	5832	0.3								
1635	1	4871	5832	0.3								
1635	1	5621	5832	0.3								
1635	1	6347	5832	0.3								
1635	11	6050	5832	0.3								
1635	14	95	5832	0.3								
1635	15	49	5832	0.3								
1635	17	30	5832	0.3								
1635	27	82	5832	0.3								
1635	27	125	5832	0.3								
1635	27	1070	5832	0.3								
1635	27	1327	5832	0.3								
1635	27	3228	5832	0.3								
1635	32	802	5832	0.3								
